date,price
2024-11-05,79.64
2024-11-06,80.26
2024-11-07,79.6
2024-11-08,80.42
2024-11-09,79.79
2024-11-10,81.36
2024-11-11,79.63
2024-11-12,78.67
2024-11-13,79.87
2024-11-14,77.06
2024-11-15,77.42
2024-11-16,79.87
2024-11-17,78.76
2024-11-18,78.31
2024-11-19,76.44
2024-11-20,77.52
2024-11-21,79.55
2024-11-22,78.69
2024-11-23,78.01
2024-11-24,76.99
2024-11-25,76.4
2024-11-26,74.38
2024-11-27,76.42
2024-11-28,77.14
2024-11-29,75.15
2024-11-30,75.86
2024-12-01,74.94
2024-12-02,74.47
2024-12-03,74.91
2024-12-04,72.88
2024-12-05,75.48
2024-12-06,75.79
2024-12-07,74.77
2024-12-08,72.28
2024-12-09,72.96
2024-12-10,74.48
2024-12-11,70.75
2024-12-12,73.12
2024-12-13,72.54
2024-12-14,74.2
2024-12-15,72.38
2024-12-16,72.7
2024-12-17,72.35
2024-12-18,73.37
2024-12-19,71.71
2024-12-20,72.4
2024-12-21,70.6
2024-12-22,72.52
2024-12-23,70.11
2024-12-24,69.8
2024-12-25,70.16
2024-12-26,68.94
2024-12-27,70.72
2024-12-28,71.27
2024-12-29,70.17
2024-12-30,67.82
2024-12-31,68.65
2025-01-01,69.31
2025-01-02,67.13
2025-01-03,68.03
2025-01-04,69.66
2025-01-05,68.63
2025-01-06,68.12
2025-01-07,68.94
2025-01-08,67.57
2025-01-09,67.92
2025-01-10,69.95
2025-01-11,67.21
2025-01-12,66.21
2025-01-13,66.68
2025-01-14,66.21
2025-01-15,65.24
2025-01-16,64.98
2025-01-17,68.18
2025-01-18,66.3
2025-01-19,64.88
2025-01-20,65.74
2025-01-21,64.36
2025-01-22,64.14
2025-01-23,65.07
2025-01-24,63.61
2025-01-25,65.01
2025-01-26,65.97
2025-01-27,64.05
2025-01-28,62.85
2025-01-29,62.66
2025-01-30,62.97
2025-01-31,63.34
2025-02-01,63.16
2025-02-02,63.89
2025-02-03,60.92
2025-02-04,62.83
2025-02-05,61.65
2025-02-06,62.58
2025-02-07,61.47
2025-02-08,63.63
2025-02-09,63.15
2025-02-10,62.32
2025-02-11,59.69
2025-02-12,61.76
2025-02-13,61.64
2025-02-14,60.1
2025-02-15,61.5
2025-02-16,61.46
2025-02-17,61.09
2025-02-18,60.37
2025-02-19,60.46
2025-02-20,61.81
2025-02-21,61.88
2025-02-22,58.2
2025-02-23,60.13
2025-02-24,59.74
2025-02-25,57.96
2025-02-26,59.64
2025-02-27,60.99
2025-02-28,59.21
2025-03-01,60.51
2025-03-02,59.05
2025-03-03,58.77
2025-03-04,60.38
2025-03-05,58.6
2025-03-06,59.85
2025-03-07,58.09
2025-03-08,61.51
2025-03-09,60.07
2025-03-10,58.89
2025-03-11,59.27
2025-03-12,57.56
2025-03-13,60.26
2025-03-14,59.28
2025-03-15,59.47
2025-03-16,58.93
2025-03-17,58.41
2025-03-18,59.28
2025-03-19,58.99
2025-03-20,59.74
2025-03-21,59.55
2025-03-22,60.13
2025-03-23,59.04
2025-03-24,61.01
2025-03-25,57.35
2025-03-26,60.03
2025-03-27,60.55
2025-03-28,58.98
2025-03-29,61.9
2025-03-30,60.56
2025-03-31,60.16
2025-04-01,59.1
2025-04-02,59.03
2025-04-03,59.5
2025-04-04,60.5
2025-04-05,61.57
2025-04-06,60.28
2025-04-07,58.95
2025-04-08,60.32
2025-04-09,60.59
2025-04-10,60.84
2025-04-11,61.41
2025-04-12,60.69
2025-04-13,59.93
2025-04-14,59.66
2025-04-15,58.81
2025-04-16,60.71
2025-04-17,60.93
2025-04-18,61.12
2025-04-19,59.08
2025-04-20,60.48
2025-04-21,62.31
2025-04-22,60.57
2025-04-23,61.74
2025-04-24,60.7
2025-04-25,63.78
2025-04-26,62.61
2025-04-27,62.88
2025-04-28,64.44
2025-04-29,63.6
2025-04-30,62.23
2025-05-01,62.53
2025-05-02,63.33
2025-05-03,64.36
2025-05-04,63.71
2025-05-05,63.2
2025-05-06,64.79
2025-05-07,63.65
2025-05-08,66.4
2025-05-09,65.0
2025-05-10,66.82
2025-05-11,65.46
2025-05-12,65.77
2025-05-13,64.19
2025-05-14,64.38
2025-05-15,66.16
2025-05-16,67.24
2025-05-17,66.7
2025-05-18,65.45
2025-05-19,65.17
2025-05-20,65.06
2025-05-21,65.07
2025-05-22,67.38
2025-05-23,68.91
2025-05-24,68.22
2025-05-25,66.16
2025-05-26,67.82
2025-05-27,67.81
2025-05-28,70.18
2025-05-29,67.61
2025-05-30,69.2
2025-05-31,71.43
2025-06-01,70.27
2025-06-02,70.19
2025-06-03,69.76
2025-06-04,70.3
2025-06-05,71.34
2025-06-06,70.56
2025-06-07,72.43
2025-06-08,70.38
2025-06-09,71.73
2025-06-10,71.58
2025-06-11,71.22
2025-06-12,72.4
2025-06-13,72.51
2025-06-14,72.46
2025-06-15,73.1
2025-06-16,72.25
2025-06-17,73.52
2025-06-18,72.55
2025-06-19,74.88
2025-06-20,73.83
2025-06-21,74.74
2025-06-22,74.67
2025-06-23,76.26
2025-06-24,75.35
2025-06-25,75.22
2025-06-26,76.51
2025-06-27,74.82
2025-06-28,77.03
2025-06-29,78.86
2025-06-30,77.0
2025-07-01,76.93
2025-07-02,77.72
2025-07-03,78.68
2025-07-04,76.72
2025-07-05,77.36
2025-07-06,79.05
2025-07-07,78.03
2025-07-08,79.84
2025-07-09,78.72
2025-07-10,77.9
2025-07-11,79.14
2025-07-12,78.15
2025-07-13,80.39
2025-07-14,80.25
2025-07-15,80.01
2025-07-16,81.7
2025-07-17,82.44
2025-07-18,81.83
2025-07-19,80.4
2025-07-20,82.84
2025-07-21,82.58
2025-07-22,82.32
2025-07-23,83.25
2025-07-24,81.93
2025-07-25,85.41
2025-07-26,83.05
2025-07-27,84.54
2025-07-28,82.13
2025-07-29,82.76
2025-07-30,85.27
2025-07-31,84.27
2025-08-01,85.86
2025-08-02,85.62
2025-08-03,85.24
2025-08-04,86.33
2025-08-05,84.81
2025-08-06,83.71
2025-08-07,85.17
2025-08-08,86.97
2025-08-09,87.11
2025-08-10,85.26
2025-08-11,85.76
2025-08-12,85.8
2025-08-13,86.26
2025-08-14,85.91
2025-08-15,87.14
2025-08-16,87.31
2025-08-17,88.55
2025-08-18,88.3
2025-08-19,87.32
2025-08-20,87.35
2025-08-21,90.96
2025-08-22,93.21
2025-08-23,95.74
2025-08-24,98.38
2025-08-25,100.94
2025-08-26,102.79
2025-08-27,107.07
2025-08-28,110.94
2025-08-29,111.59
2025-08-30,116.33
2025-08-31,118.47
2025-09-01,121.34
2025-09-02,123.3
2025-09-03,124.37
2025-09-04,127.9
2025-09-05,132.93
2025-09-06,137.21
2025-09-07,135.14
2025-09-08,140.78
2025-09-09,144.32
2025-09-10,145.31
2025-09-11,149.74
2025-09-12,151.28
2025-09-13,155.09
2025-09-14,155.04
2025-09-15,155.84
2025-09-16,163.34
2025-09-17,163.1
2025-09-18,167.41
2025-09-19,169.28
2025-09-20,172.13
2025-09-21,176.45
2025-09-22,177.32
2025-09-23,181.45
2025-09-24,181.8
2025-09-25,179.68
2025-09-26,177.62
2025-09-27,177.41
2025-09-28,169.68
2025-09-29,167.9
2025-09-30,166.66
2025-10-01,164.33
2025-10-02,158.02
2025-10-03,157.75
2025-10-04,157.76
2025-10-05,153.24
2025-10-06,149.31
2025-10-07,145.54
2025-10-08,142.74
2025-10-09,141.57
2025-10-10,138.67
2025-10-11,136.34
2025-10-12,133.34
2025-10-13,128.97
2025-10-14,127.4
2025-10-15,127.74
2025-10-16,119.73
2025-10-17,120.04
2025-10-18,116.13
2025-10-19,114.56
2025-10-20,110.65
2025-10-21,108.35
2025-10-22,106.14
2025-10-23,102.8
2025-10-24,101.43
2025-10-25,95.34
2025-10-26,96.11
2025-10-27,91.75
2025-10-28,89.37
2025-10-29,87.27
2025-10-30,87.88
2025-10-31,89.02
2025-11-01,88.84
2025-11-02,88.7
2025-11-03,88.85
2025-11-04,85.87
2025-11-05,88.29
2025-11-06,87.66
2025-11-07,87.71
2025-11-08,86.51
2025-11-09,87.86
2025-11-10,84.64
2025-11-11,86.96
2025-11-12,84.97
2025-11-13,86.58
2025-11-14,86.65
2025-11-15,87.73
2025-11-16,86.07
2025-11-17,84.99
2025-11-18,84.71
2025-11-19,86.23
2025-11-20,85.77
2025-11-21,85.14
2025-11-22,85.18
2025-11-23,83.53
2025-11-24,84.66
2025-11-25,82.26
2025-11-26,84.42
2025-11-27,84.05
2025-11-28,86.27
2025-11-29,83.03
2025-11-30,83.45
2025-12-01,84.53
2025-12-02,83.5
2025-12-03,81.69
2025-12-04,82.7
2025-12-05,82.68
2025-12-06,82.82
2025-12-07,81.45
2025-12-08,81.35
2025-12-09,79.51
2025-12-10,80.95
2025-12-11,81.41
2025-12-12,80.97
2025-12-13,79.6
2025-12-14,81.46
2025-12-15,80.24
2025-12-16,78.77
2025-12-17,79.05
2025-12-18,78.12
2025-12-19,78.72
2025-12-20,79.03
2025-12-21,80.13
2025-12-22,77.8
2025-12-23,78.46
2025-12-24,77.27
2025-12-25,78.15
2025-12-26,77.97
2025-12-27,78.76
2025-12-28,77.0
2025-12-29,75.42
2025-12-30,75.1
2025-12-31,75.74
2026-01-01,75.27
2026-01-02,76.94
2026-01-03,76.03
2026-01-04,78.1
2026-01-05,73.75
2026-01-06,75.02
2026-01-07,73.7
2026-01-08,74.45
2026-01-09,75.21
2026-01-10,72.87
2026-01-11,74.7
2026-01-12,75.56
2026-01-13,72.97
2026-01-14,73.5
2026-01-15,74.38
2026-01-16,73.5
2026-01-17,73.03
2026-01-18,71.04
2026-01-19,73.03
2026-01-20,71.89
2026-01-21,70.99
2026-01-22,72.22
2026-01-23,71.79
2026-01-24,71.75
2026-01-25,72.32
2026-01-26,69.96
2026-01-27,71.66
2026-01-28,69.38
2026-01-29,70.26
2026-01-30,72.81
2026-01-31,72.02
2026-02-01,70.66
2026-02-02,69.13
2026-02-03,69.07
2026-02-04,69.56
2026-02-05,69.76
2026-02-06,69.89
2026-02-07,69.89
2026-02-08,69.31
2026-02-09,67.63
2026-02-10,68.06
2026-02-11,69.31
2026-02-12,67.51
2026-02-13,68.84
2026-02-14,68.24
2026-02-15,68.69
2026-02-16,67.69
2026-02-17,68.98
2026-02-18,68.09
2026-02-19,66.74
2026-02-20,68.81
2026-02-21,67.51
2026-02-22,67.32
2026-02-23,67.59
2026-02-24,66.51
2026-02-25,67.76
2026-02-26,66.57
2026-02-27,67.02
2026-02-28,67.01
2026-03-01,66.75
2026-03-02,67.75
2026-03-03,66.99
2026-03-04,68.0
2026-03-05,68.84
2026-03-06,66.21
2026-03-07,67.25
2026-03-08,65.82
2026-03-09,65.7
2026-03-10,65.53
2026-03-11,65.21
2026-03-12,65.58
2026-03-13,66.77
2026-03-14,65.88
2026-03-15,67.45
2026-03-16,65.42
2026-03-17,68.49
2026-03-18,65.65
2026-03-19,66.52
2026-03-20,65.68
2026-03-21,68.49
2026-03-22,67.71
2026-03-23,66.55
2026-03-24,64.82
2026-03-25,66.35
2026-03-26,65.57
2026-03-27,68.32
2026-03-28,67.87
2026-03-29,67.0
2026-03-30,64.33
2026-03-31,65.42
2026-04-01,67.08
2026-04-02,68.0
2026-04-03,68.36
2026-04-04,66.09
2026-04-05,67.6
2026-04-06,67.88
2026-04-07,65.29
2026-04-08,66.95
2026-04-09,67.69
2026-04-10,67.65
2026-04-11,66.45
2026-04-12,67.65
2026-04-13,67.32
2026-04-14,67.32
2026-04-15,67.15
2026-04-16,67.76
2026-04-17,68.64
2026-04-18,69.29
2026-04-19,68.47
2026-04-20,68.07
2026-04-21,68.39
2026-04-22,66.81
2026-04-23,69.5
2026-04-24,69.61
2026-04-25,69.89
2026-04-26,70.6
2026-04-27,67.7
2026-04-28,67.56
2026-04-29,69.85
2026-04-30,70.15
2026-05-01,70.87
2026-05-02,70.57
2026-05-03,71.48
2026-05-04,71.47
2026-05-05,70.98
2026-05-06,70.59
2026-05-07,69.5
2026-05-08,72.67
2026-05-09,73.37
2026-05-10,72.78
2026-05-11,71.17
2026-05-12,72.5
2026-05-13,72.97
2026-05-14,74.19
2026-05-15,72.6
2026-05-16,73.49
2026-05-17,74.31
2026-05-18,73.48
2026-05-19,72.37
2026-05-20,74.06
2026-05-21,74.83
2026-05-22,75.0
2026-05-23,75.44
2026-05-24,74.97
2026-05-25,76.33
2026-05-26,74.16
2026-05-27,74.77
2026-05-28,75.94
2026-05-29,77.35
2026-05-30,75.55
2026-05-31,75.69
2026-06-01,74.84
2026-06-02,76.68
2026-06-03,75.99
2026-06-04,77.29
2026-06-05,78.87
2026-06-06,78.05
2026-06-07,78.81
2026-06-08,78.16
2026-06-09,79.01
2026-06-10,79.19
2026-06-11,78.78
2026-06-12,79.9
2026-06-13,81.35
2026-06-14,80.75
2026-06-15,78.96
2026-06-16,80.8
2026-06-17,79.59
2026-06-18,82.49
2026-06-19,82.79
2026-06-20,82.49
2026-06-21,82.36
2026-06-22,81.85
2026-06-23,82.64
2026-06-24,82.06
2026-06-25,83.25
2026-06-26,84.48
2026-06-27,83.54
2026-06-28,83.48
2026-06-29,82.79
2026-06-30,82.9
2026-07-01,82.56
2026-07-02,85.51
2026-07-03,87.13
2026-07-04,87.14
2026-07-05,84.38
2026-07-06,86.32
2026-07-07,86.93
2026-07-08,85.58
2026-07-09,86.73
2026-07-10,85.47
2026-07-11,87.87
2026-07-12,86.65
2026-07-13,87.59
2026-07-14,85.98
2026-07-15,88.22
2026-07-16,89.28
2026-07-17,88.29
2026-07-18,88.3
2026-07-19,87.35
2026-07-20,88.86
2026-07-21,88.53
2026-07-22,87.99
2026-07-23,90.41
2026-07-24,90.22
2026-07-25,89.98
