date,price
2024-11-05,184.53
2024-11-06,186.96
2024-11-07,186.79
2024-11-08,185.68
2024-11-09,184.13
2024-11-10,180.47
2024-11-11,184.54
2024-11-12,182.61
2024-11-13,185.6
2024-11-14,186.02
2024-11-15,182.74
2024-11-16,182.69
2024-11-17,183.62
2024-11-18,183.88
2024-11-19,184.73
2024-11-20,181.39
2024-11-21,180.46
2024-11-22,183.39
2024-11-23,183.06
2024-11-24,183.25
2024-11-25,185.01
2024-11-26,181.72
2024-11-27,184.01
2024-11-28,182.44
2024-11-29,183.78
2024-11-30,184.34
2024-12-01,182.51
2024-12-02,179.71
2024-12-03,180.22
2024-12-04,181.43
2024-12-05,179.69
2024-12-06,180.21
2024-12-07,181.42
2024-12-08,180.31
2024-12-09,182.38
2024-12-10,181.95
2024-12-11,177.04
2024-12-12,182.02
2024-12-13,180.3
2024-12-14,181.09
2024-12-15,183.11
2024-12-16,180.68
2024-12-17,179.68
2024-12-18,178.79
2024-12-19,180.57
2024-12-20,181.51
2024-12-21,181.9
2024-12-22,179.53
2024-12-23,182.68
2024-12-24,179.2
2024-12-25,182.08
2024-12-26,179.78
2024-12-27,182.47
2024-12-28,182.38
2024-12-29,178.32
2024-12-30,178.75
2024-12-31,178.34
2025-01-01,179.7
2025-01-02,177.54
2025-01-03,177.41
2025-01-04,183.73
2025-01-05,179.91
2025-01-06,180.03
2025-01-07,178.18
2025-01-08,178.4
2025-01-09,179.32
2025-01-10,178.91
2025-01-11,178.11
2025-01-12,177.61
2025-01-13,179.68
2025-01-14,176.09
2025-01-15,178.16
2025-01-16,177.57
2025-01-17,177.36
2025-01-18,179.0
2025-01-19,176.67
2025-01-20,173.54
2025-01-21,177.74
2025-01-22,176.67
2025-01-23,177.27
2025-01-24,178.7
2025-01-25,176.83
2025-01-26,178.6
2025-01-27,175.69
2025-01-28,179.11
2025-01-29,173.85
2025-01-30,175.96
2025-01-31,175.83
2025-02-01,174.33
2025-02-02,174.37
2025-02-03,175.37
2025-02-04,172.32
2025-02-05,174.96
2025-02-06,176.45
2025-02-07,173.87
2025-02-08,174.39
2025-02-09,173.02
2025-02-10,174.02
2025-02-11,174.13
2025-02-12,173.18
2025-02-13,173.65
2025-02-14,175.35
2025-02-15,175.72
2025-02-16,172.99
2025-02-17,173.55
2025-02-18,172.94
2025-02-19,171.6
2025-02-20,174.35
2025-02-21,175.44
2025-02-22,175.22
2025-02-23,173.21
2025-02-24,175.77
2025-02-25,175.07
2025-02-26,172.79
2025-02-27,173.72
2025-02-28,175.95
2025-03-01,173.93
2025-03-02,176.15
2025-03-03,176.3
2025-03-04,173.58
2025-03-05,173.86
2025-03-06,174.22
2025-03-07,176.58
2025-03-08,175.98
2025-03-09,172.83
2025-03-10,171.88
2025-03-11,172.73
2025-03-12,173.28
2025-03-13,172.65
2025-03-14,175.95
2025-03-15,174.85
2025-03-16,175.86
2025-03-17,175.6
2025-03-18,172.44
2025-03-19,177.06
2025-03-20,176.84
2025-03-21,174.48
2025-03-22,173.6
2025-03-23,173.43
2025-03-24,175.09
2025-03-25,173.23
2025-03-26,174.66
2025-03-27,177.38
2025-03-28,174.96
2025-03-29,174.69
2025-03-30,175.67
2025-03-31,175.11
2025-04-01,172.85
2025-04-02,171.85
2025-04-03,174.73
2025-04-04,174.83
2025-04-05,174.88
2025-04-06,175.51
2025-04-07,175.81
2025-04-08,173.6
2025-04-09,176.22
2025-04-10,174.26
2025-04-11,175.79
2025-04-12,176.56
2025-04-13,177.21
2025-04-14,177.65
2025-04-15,176.24
2025-04-16,175.68
2025-04-17,176.9
2025-04-18,177.37
2025-04-19,175.97
2025-04-20,176.81
2025-04-21,176.0
2025-04-22,176.77
2025-04-23,173.97
2025-04-24,174.86
2025-04-25,174.17
2025-04-26,179.01
2025-04-27,177.0
2025-04-28,177.3
2025-04-29,174.19
2025-04-30,178.26
2025-05-01,178.31
2025-05-02,180.53
2025-05-03,181.04
2025-05-04,179.2
2025-05-05,178.49
2025-05-06,178.68
2025-05-07,178.27
2025-05-08,178.51
2025-05-09,179.49
2025-05-10,180.06
2025-05-11,178.44
2025-05-12,178.84
2025-05-13,182.1
2025-05-14,178.68
2025-05-15,179.4
2025-05-16,181.28
2025-05-17,179.42
2025-05-18,180.13
2025-05-19,178.21
2025-05-20,180.24
2025-05-21,179.16
2025-05-22,177.98
2025-05-23,182.34
2025-05-24,183.15
2025-05-25,181.56
2025-05-26,184.53
2025-05-27,178.91
2025-05-28,179.42
2025-05-29,182.53
2025-05-30,184.44
2025-05-31,183.03
2025-06-01,182.48
2025-06-02,181.23
2025-06-03,185.69
2025-06-04,182.21
2025-06-05,184.68
2025-06-06,184.63
2025-06-07,182.32
2025-06-08,185.79
2025-06-09,183.21
2025-06-10,184.79
2025-06-11,185.26
2025-06-12,184.72
2025-06-13,188.28
2025-06-14,188.07
2025-06-15,185.71
2025-06-16,186.9
2025-06-17,187.49
2025-06-18,188.62
2025-06-19,185.92
2025-06-20,190.21
2025-06-21,185.86
2025-06-22,185.31
2025-06-23,188.0
2025-06-24,185.36
2025-06-25,189.84
2025-06-26,184.78
2025-06-27,188.32
2025-06-28,189.61
2025-06-29,185.89
2025-06-30,189.94
2025-07-01,185.91
2025-07-02,189.01
2025-07-03,189.41
2025-07-04,190.01
2025-07-05,191.26
2025-07-06,191.14
2025-07-07,188.31
2025-07-08,188.05
2025-07-09,189.95
2025-07-10,187.75
2025-07-11,193.04
2025-07-12,190.94
2025-07-13,194.84
2025-07-14,191.79
2025-07-15,189.84
2025-07-16,189.48
2025-07-17,193.68
2025-07-18,187.13
2025-07-19,191.8
2025-07-20,195.72
2025-07-21,192.04
2025-07-22,193.12
2025-07-23,192.3
2025-07-24,193.76
2025-07-25,192.14
2025-07-26,193.84
2025-07-27,195.56
2025-07-28,193.33
2025-07-29,193.44
2025-07-30,195.41
2025-07-31,195.7
2025-08-01,194.91
2025-08-02,193.59
2025-08-03,193.03
2025-08-04,194.8
2025-08-05,194.38
2025-08-06,197.32
2025-08-07,200.11
2025-08-08,198.27
2025-08-09,195.14
2025-08-10,195.34
2025-08-11,192.97
2025-08-12,195.79
2025-08-13,196.01
2025-08-14,197.6
2025-08-15,195.16
2025-08-16,197.34
2025-08-17,196.71
2025-08-18,197.95
2025-08-19,194.0
2025-08-20,198.53
2025-08-21,197.03
2025-08-22,197.4
2025-08-23,195.76
2025-08-24,197.19
2025-08-25,197.64
2025-08-26,196.59
2025-08-27,197.49
2025-08-28,195.87
2025-08-29,198.15
2025-08-30,196.9
2025-08-31,195.25
2025-09-01,195.66
2025-09-02,197.21
2025-09-03,198.42
2025-09-04,198.46
2025-09-05,200.96
2025-09-06,199.53
2025-09-07,198.91
2025-09-08,197.65
2025-09-09,199.1
2025-09-10,198.3
2025-09-11,195.92
2025-09-12,199.24
2025-09-13,199.45
2025-09-14,199.09
2025-09-15,203.25
2025-09-16,199.69
2025-09-17,200.19
2025-09-18,200.3
2025-09-19,199.03
2025-09-20,200.27
2025-09-21,200.07
2025-09-22,199.72
2025-09-23,197.88
2025-09-24,199.68
2025-09-25,199.06
2025-09-26,198.09
2025-09-27,198.48
2025-09-28,199.2
2025-09-29,199.3
2025-09-30,197.11
2025-10-01,196.8
2025-10-02,198.09
2025-10-03,199.2
2025-10-04,202.56
2025-10-05,200.65
2025-10-06,195.91
2025-10-07,198.34
2025-10-08,199.49
2025-10-09,201.31
2025-10-10,199.87
2025-10-11,202.94
2025-10-12,198.74
2025-10-13,202.67
2025-10-14,198.57
2025-10-15,199.1
2025-10-16,200.17
2025-10-17,199.12
2025-10-18,198.3
2025-10-19,200.4
2025-10-20,199.61
2025-10-21,201.43
2025-10-22,200.39
2025-10-23,198.41
2025-10-24,200.6
2025-10-25,198.49
2025-10-26,196.85
2025-10-27,198.53
2025-10-28,197.65
2025-10-29,197.5
2025-10-30,200.42
2025-10-31,199.16
2025-11-01,197.8
2025-11-02,198.14
2025-11-03,198.81
2025-11-04,194.81
2025-11-05,198.83
2025-11-06,198.76
2025-11-07,199.46
2025-11-08,200.82
2025-11-09,200.41
2025-11-10,197.18
2025-11-11,199.29
2025-11-12,197.88
2025-11-13,196.02
2025-11-14,198.14
2025-11-15,197.95
2025-11-16,198.6
2025-11-17,196.07
2025-11-18,195.66
2025-11-19,197.46
2025-11-20,196.14
2025-11-21,196.84
2025-11-22,196.5
2025-11-23,197.75
2025-11-24,196.99
2025-11-25,195.61
2025-11-26,191.79
2025-11-27,197.63
2025-11-28,195.39
2025-11-29,197.04
2025-11-30,195.68
2025-12-01,193.05
2025-12-02,196.35
2025-12-03,194.69
2025-12-04,195.65
2025-12-05,196.25
2025-12-06,199.67
2025-12-07,194.89
2025-12-08,194.64
2025-12-09,193.71
2025-12-10,194.26
2025-12-11,195.44
2025-12-12,194.87
2025-12-13,195.53
2025-12-14,194.83
2025-12-15,194.15
2025-12-16,193.68
2025-12-17,197.8
2025-12-18,192.98
2025-12-19,194.54
2025-12-20,192.99
2025-12-21,195.14
2025-12-22,194.6
2025-12-23,192.95
2025-12-24,191.62
2025-12-25,194.56
2025-12-26,195.66
2025-12-27,191.17
2025-12-28,192.08
2025-12-29,192.55
2025-12-30,192.3
2025-12-31,192.41
2026-01-01,193.69
2026-01-02,192.43
2026-01-03,192.85
2026-01-04,193.59
2026-01-05,191.53
2026-01-06,193.93
2026-01-07,191.94
2026-01-08,193.58
2026-01-09,192.79
2026-01-10,193.57
2026-01-11,192.1
2026-01-12,191.75
2026-01-13,191.86
2026-01-14,190.48
2026-01-15,193.91
2026-01-16,190.71
2026-01-17,193.66
2026-01-18,190.89
2026-01-19,192.3
2026-01-20,191.31
2026-01-21,192.5
2026-01-22,195.42
2026-01-23,195.06
2026-01-24,190.59
2026-01-25,190.98
2026-01-26,189.15
2026-01-27,190.28
2026-01-28,188.02
2026-01-29,190.87
2026-01-30,188.3
2026-01-31,192.9
2026-02-01,189.6
2026-02-02,187.73
2026-02-03,188.47
2026-02-04,189.46
2026-02-05,187.8
2026-02-06,192.41
2026-02-07,190.53
2026-02-08,188.67
2026-02-09,187.08
2026-02-10,189.01
2026-02-11,189.35
2026-02-12,190.19
2026-02-13,189.19
2026-02-14,188.02
2026-02-15,190.35
2026-02-16,188.36
2026-02-17,186.7
2026-02-18,188.28
2026-02-19,188.32
2026-02-20,188.23
2026-02-21,190.11
2026-02-22,184.59
2026-02-23,189.39
2026-02-24,187.22
2026-02-25,187.13
2026-02-26,187.69
2026-02-27,189.14
2026-02-28,186.83
2026-03-01,188.27
2026-03-02,189.53
2026-03-03,188.91
2026-03-04,186.13
2026-03-05,186.9
2026-03-06,186.25
2026-03-07,186.41
2026-03-08,189.67
2026-03-09,189.38
2026-03-10,185.73
2026-03-11,190.71
2026-03-12,190.27
2026-03-13,189.5
2026-03-14,188.03
2026-03-15,187.62
2026-03-16,189.29
2026-03-17,188.62
2026-03-18,185.6
2026-03-19,188.68
2026-03-20,189.06
2026-03-21,191.03
2026-03-22,187.3
2026-03-23,187.71
2026-03-24,187.71
2026-03-25,187.84
2026-03-26,187.64
2026-03-27,191.12
2026-03-28,187.8
2026-03-29,188.12
2026-03-30,187.04
2026-03-31,187.91
2026-04-01,190.13
2026-04-02,189.24
2026-04-03,190.58
2026-04-04,190.5
2026-04-05,189.1
2026-04-06,186.21
2026-04-07,189.14
2026-04-08,188.94
2026-04-09,189.09
2026-04-10,189.24
2026-04-11,189.78
2026-04-12,188.84
2026-04-13,188.37
2026-04-14,188.43
2026-04-15,189.97
2026-04-16,192.77
2026-04-17,191.58
2026-04-18,187.86
2026-04-19,190.88
2026-04-20,191.15
2026-04-21,191.49
2026-04-22,189.49
2026-04-23,188.46
2026-04-24,192.72
2026-04-25,190.93
2026-04-26,194.38
2026-04-27,189.37
2026-04-28,194.14
2026-04-29,189.4
2026-04-30,194.82
2026-05-01,192.67
2026-05-02,194.1
2026-05-03,193.39
2026-05-04,193.91
2026-05-05,192.61
2026-05-06,193.66
2026-05-07,191.1
2026-05-08,193.29
2026-05-09,191.73
2026-05-10,193.46
2026-05-11,193.63
2026-05-12,193.01
2026-05-13,195.1
2026-05-14,195.28
2026-05-15,195.51
2026-05-16,196.29
2026-05-17,197.0
2026-05-18,193.18
2026-05-19,193.73
2026-05-20,194.65
2026-05-21,193.61
2026-05-22,194.89
2026-05-23,193.52
2026-05-24,193.94
2026-05-25,197.67
2026-05-26,195.05
2026-05-27,192.73
2026-05-28,196.65
2026-05-29,196.22
2026-05-30,194.06
2026-05-31,195.78
2026-06-01,196.26
2026-06-02,196.98
2026-06-03,195.97
2026-06-04,199.24
2026-06-05,197.69
2026-06-06,202.0
2026-06-07,199.79
2026-06-08,200.36
2026-06-09,199.99
2026-06-10,196.34
2026-06-11,200.83
2026-06-12,203.55
2026-06-13,202.44
2026-06-14,200.2
2026-06-15,197.78
2026-06-16,201.09
2026-06-17,198.88
2026-06-18,200.6
2026-06-19,202.2
2026-06-20,202.88
2026-06-21,199.71
2026-06-22,202.25
2026-06-23,201.49
2026-06-24,200.53
2026-06-25,201.05
2026-06-26,202.73
2026-06-27,205.08
2026-06-28,201.74
2026-06-29,203.51
2026-06-30,200.72
2026-07-01,201.48
2026-07-02,202.82
2026-07-03,203.26
2026-07-04,203.52
2026-07-05,202.47
2026-07-06,202.42
2026-07-07,202.65
2026-07-08,204.61
2026-07-09,204.71
2026-07-10,205.95
2026-07-11,206.8
2026-07-12,204.83
2026-07-13,203.66
2026-07-14,203.44
2026-07-15,207.4
2026-07-16,206.81
2026-07-17,208.38
2026-07-18,208.1
2026-07-19,205.99
2026-07-20,206.75
2026-07-21,206.05
2026-07-22,209.56
2026-07-23,207.59
2026-07-24,209.73
2026-07-25,207.72
