date,price
2024-11-05,38.59
2024-11-06,38.88
2024-11-07,39.5
2024-11-08,39.83
2024-11-09,39.73
2024-11-10,39.55
2024-11-11,38.74
2024-11-12,38.48
2024-11-13,38.26
2024-11-14,38.9
2024-11-15,39.04
2024-11-16,38.6
2024-11-17,38.84
2024-11-18,39.11
2024-11-19,37.42
2024-11-20,38.01
2024-11-21,37.67
2024-11-22,39.15
2024-11-23,39.28
2024-11-24,38.64
2024-11-25,38.27
2024-11-26,37.33
2024-11-27,37.16
2024-11-28,37.23
2024-11-29,37.99
2024-11-30,38.33
2024-12-01,37.81
2024-12-02,37.06
2024-12-03,37.37
2024-12-04,36.33
2024-12-05,36.79
2024-12-06,37.71
2024-12-07,36.72
2024-12-08,36.57
2024-12-09,36.45
2024-12-10,36.35
2024-12-11,36.35
2024-12-12,36.85
2024-12-13,36.92
2024-12-14,36.4
2024-12-15,36.23
2024-12-16,35.68
2024-12-17,35.76
2024-12-18,35.72
2024-12-19,35.62
2024-12-20,35.48
2024-12-21,36.13
2024-12-22,35.18
2024-12-23,34.8
2024-12-24,34.86
2024-12-25,34.9
2024-12-26,34.84
2024-12-27,35.4
2024-12-28,35.52
2024-12-29,35.65
2024-12-30,34.77
2024-12-31,33.88
2025-01-01,33.98
2025-01-02,34.55
2025-01-03,35.03
2025-01-04,34.74
2025-01-05,34.34
2025-01-06,34.36
2025-01-07,33.51
2025-01-08,32.8
2025-01-09,34.76
2025-01-10,33.98
2025-01-11,33.94
2025-01-12,33.88
2025-01-13,33.27
2025-01-14,33.16
2025-01-15,32.91
2025-01-16,33.42
2025-01-17,33.22
2025-01-18,32.69
2025-01-19,33.28
2025-01-20,32.27
2025-01-21,31.73
2025-01-22,32.35
2025-01-23,32.65
2025-01-24,33.09
2025-01-25,33.31
2025-01-26,32.53
2025-01-27,31.52
2025-01-28,32.01
2025-01-29,31.97
2025-01-30,31.71
2025-01-31,33.06
2025-02-01,32.14
2025-02-02,32.44
2025-02-03,31.83
2025-02-04,30.89
2025-02-05,31.11
2025-02-06,31.82
2025-02-07,32.3
2025-02-08,31.72
2025-02-09,31.41
2025-02-10,30.7
2025-02-11,31.27
2025-02-12,31.17
2025-02-13,31.15
2025-02-14,31.08
2025-02-15,31.51
2025-02-16,31.25
2025-02-17,30.94
2025-02-18,29.82
2025-02-19,30.75
2025-02-20,30.75
2025-02-21,31.54
2025-02-22,31.44
2025-02-23,30.58
2025-02-24,30.47
2025-02-25,29.99
2025-02-26,30.28
2025-02-27,30.29
2025-02-28,30.77
2025-03-01,30.83
2025-03-02,30.07
2025-03-03,30.4
2025-03-04,30.6
2025-03-05,29.87
2025-03-06,30.54
2025-03-07,30.62
2025-03-08,29.97
2025-03-09,30.21
2025-03-10,30.66
2025-03-11,30.58
2025-03-12,29.9
2025-03-13,29.99
2025-03-14,31.59
2025-03-15,31.71
2025-03-16,32.51
2025-03-17,32.58
2025-03-18,32.6
2025-03-19,33.88
2025-03-20,34.7
2025-03-21,36.53
2025-03-22,37.06
2025-03-23,36.95
2025-03-24,36.48
2025-03-25,36.91
2025-03-26,38.58
2025-03-27,39.63
2025-03-28,39.92
2025-03-29,41.27
2025-03-30,41.19
2025-03-31,41.08
2025-04-01,41.08
2025-04-02,42.02
2025-04-03,42.01
2025-04-04,41.77
2025-04-05,40.89
2025-04-06,40.64
2025-04-07,39.09
2025-04-08,38.71
2025-04-09,38.03
2025-04-10,37.64
2025-04-11,38.09
2025-04-12,36.91
2025-04-13,36.01
2025-04-14,35.22
2025-04-15,34.59
2025-04-16,33.75
2025-04-17,33.7
2025-04-18,33.57
2025-04-19,32.85
2025-04-20,32.17
2025-04-21,31.12
2025-04-22,30.24
2025-04-23,31.44
2025-04-24,31.95
2025-04-25,31.95
2025-04-26,32.42
2025-04-27,31.9
2025-04-28,31.76
2025-04-29,31.64
2025-04-30,31.31
2025-05-01,32.08
2025-05-02,32.86
2025-05-03,32.93
2025-05-04,32.9
2025-05-05,32.51
2025-05-06,32.02
2025-05-07,31.67
2025-05-08,32.68
2025-05-09,33.26
2025-05-10,33.42
2025-05-11,32.73
2025-05-12,32.85
2025-05-13,32.21
2025-05-14,32.84
2025-05-15,33.74
2025-05-16,33.22
2025-05-17,33.6
2025-05-18,33.58
2025-05-19,33.67
2025-05-20,34.19
2025-05-21,33.4
2025-05-22,33.76
2025-05-23,34.15
2025-05-24,33.75
2025-05-25,34.23
2025-05-26,33.95
2025-05-27,34.21
2025-05-28,33.2
2025-05-29,34.39
2025-05-30,34.99
2025-05-31,34.67
2025-06-01,35.37
2025-06-02,34.67
2025-06-03,34.66
2025-06-04,34.59
2025-06-05,35.03
2025-06-06,35.07
2025-06-07,36.09
2025-06-08,36.05
2025-06-09,35.57
2025-06-10,34.91
2025-06-11,35.17
2025-06-12,35.46
2025-06-13,36.32
2025-06-14,37.1
2025-06-15,36.68
2025-06-16,35.88
2025-06-17,35.45
2025-06-18,36.26
2025-06-19,36.84
2025-06-20,37.1
2025-06-21,37.26
2025-06-22,37.04
2025-06-23,36.82
2025-06-24,36.4
2025-06-25,37.03
2025-06-26,37.6
2025-06-27,38.04
2025-06-28,38.2
2025-06-29,38.46
2025-06-30,37.58
2025-07-01,37.52
2025-07-02,38.34
2025-07-03,37.73
2025-07-04,38.02
2025-07-05,39.11
2025-07-06,38.69
2025-07-07,39.11
2025-07-08,38.62
2025-07-09,38.75
2025-07-10,39.26
2025-07-11,39.12
2025-07-12,39.71
2025-07-13,40.23
2025-07-14,38.75
2025-07-15,39.0
2025-07-16,38.85
2025-07-17,39.92
2025-07-18,40.52
2025-07-19,40.07
2025-07-20,40.22
2025-07-21,40.37
2025-07-22,39.75
2025-07-23,39.55
2025-07-24,40.56
2025-07-25,41.57
2025-07-26,40.6
2025-07-27,40.75
2025-07-28,40.46
2025-07-29,40.56
2025-07-30,40.67
2025-07-31,41.25
2025-08-01,42.18
2025-08-02,41.7
2025-08-03,41.23
2025-08-04,41.21
2025-08-05,41.52
2025-08-06,41.11
2025-08-07,41.88
2025-08-08,42.16
2025-08-09,42.22
2025-08-10,41.95
2025-08-11,42.06
2025-08-12,41.36
2025-08-13,41.64
2025-08-14,41.58
2025-08-15,42.56
2025-08-16,42.73
2025-08-17,42.64
2025-08-18,42.04
2025-08-19,41.57
2025-08-20,42.3
2025-08-21,42.82
2025-08-22,42.84
2025-08-23,43.31
2025-08-24,42.85
2025-08-25,42.57
2025-08-26,42.47
2025-08-27,42.38
2025-08-28,42.66
2025-08-29,44.12
2025-08-30,43.54
2025-08-31,43.45
2025-09-01,43.44
2025-09-02,43.14
2025-09-03,42.55
2025-09-04,43.15
2025-09-05,44.78
2025-09-06,43.92
2025-09-07,43.94
2025-09-08,43.35
2025-09-09,42.93
2025-09-10,43.15
2025-09-11,43.65
2025-09-12,44.09
2025-09-13,43.18
2025-09-14,43.66
2025-09-15,43.15
2025-09-16,42.53
2025-09-17,42.97
2025-09-18,42.92
2025-09-19,44.72
2025-09-20,44.03
2025-09-21,43.76
2025-09-22,43.77
2025-09-23,43.17
2025-09-24,43.58
2025-09-25,43.62
2025-09-26,44.1
2025-09-27,44.11
2025-09-28,44.26
2025-09-29,43.32
2025-09-30,42.36
2025-10-01,43.35
2025-10-02,44.05
2025-10-03,43.83
2025-10-04,43.8
2025-10-05,43.67
2025-10-06,42.62
2025-10-07,42.78
2025-10-08,42.95
2025-10-09,43.83
2025-10-10,43.79
2025-10-11,44.28
2025-10-12,43.25
2025-10-13,44.14
2025-10-14,42.66
2025-10-15,42.67
2025-10-16,43.85
2025-10-17,43.35
2025-10-18,43.9
2025-10-19,44.48
2025-10-20,42.83
2025-10-21,42.03
2025-10-22,42.78
2025-10-23,42.87
2025-10-24,43.12
2025-10-25,43.68
2025-10-26,43.54
2025-10-27,42.84
2025-10-28,42.49
2025-10-29,41.88
2025-10-30,42.56
2025-10-31,43.37
2025-11-01,42.73
2025-11-02,42.95
2025-11-03,41.98
2025-11-04,42.28
2025-11-05,41.68
2025-11-06,42.6
2025-11-07,42.92
2025-11-08,42.69
2025-11-09,42.28
2025-11-10,41.4
2025-11-11,41.02
2025-11-12,42.27
2025-11-13,41.55
2025-11-14,41.48
2025-11-15,42.28
2025-11-16,41.65
2025-11-17,41.35
2025-11-18,40.96
2025-11-19,40.56
2025-11-20,40.58
2025-11-21,41.59
2025-11-22,42.04
2025-11-23,41.13
2025-11-24,40.83
2025-11-25,40.66
2025-11-26,40.2
2025-11-27,40.44
2025-11-28,40.82
2025-11-29,41.33
2025-11-30,40.84
2025-12-01,40.24
2025-12-02,39.34
2025-12-03,40.46
2025-12-04,40.12
2025-12-05,40.31
2025-12-06,40.64
2025-12-07,40.27
2025-12-08,39.47
2025-12-09,39.38
2025-12-10,39.84
2025-12-11,39.66
2025-12-12,39.67
2025-12-13,39.38
2025-12-14,39.01
2025-12-15,38.58
2025-12-16,38.28
2025-12-17,38.06
2025-12-18,38.69
2025-12-19,39.03
2025-12-20,38.72
2025-12-21,38.12
2025-12-22,38.51
2025-12-23,38.09
2025-12-24,37.72
2025-12-25,38.14
2025-12-26,38.47
2025-12-27,38.67
2025-12-28,38.26
2025-12-29,37.48
2025-12-30,37.01
2025-12-31,36.9
2026-01-01,37.65
2026-01-02,38.39
2026-01-03,37.8
2026-01-04,37.68
2026-01-05,37.28
2026-01-06,36.5
2026-01-07,35.88
2026-01-08,36.59
2026-01-09,37.48
2026-01-10,37.07
2026-01-11,37.17
2026-01-12,35.95
2026-01-13,36.09
2026-01-14,35.64
2026-01-15,35.96
2026-01-16,36.75
2026-01-17,36.75
2026-01-18,35.69
2026-01-19,35.91
2026-01-20,35.33
2026-01-21,35.56
2026-01-22,35.9
2026-01-23,36.02
2026-01-24,36.31
2026-01-25,35.46
2026-01-26,35.43
2026-01-27,33.99
2026-01-28,34.72
2026-01-29,34.87
2026-01-30,35.43
2026-01-31,35.93
2026-02-01,35.58
2026-02-02,34.95
2026-02-03,34.3
2026-02-04,33.63
2026-02-05,34.72
2026-02-06,35.02
2026-02-07,34.79
2026-02-08,34.46
2026-02-09,34.74
2026-02-10,34.21
2026-02-11,33.69
2026-02-12,34.48
2026-02-13,34.69
2026-02-14,34.53
2026-02-15,33.99
2026-02-16,33.79
2026-02-17,33.36
2026-02-18,32.82
2026-02-19,33.81
2026-02-20,34.75
2026-02-21,33.8
2026-02-22,34.1
2026-02-23,33.72
2026-02-24,32.94
2026-02-25,33.42
2026-02-26,34.27
2026-02-27,34.05
2026-02-28,34.02
2026-03-01,33.67
2026-03-02,33.56
2026-03-03,33.06
2026-03-04,33.18
2026-03-05,33.13
2026-03-06,33.56
2026-03-07,34.1
2026-03-08,34.28
2026-03-09,33.48
2026-03-10,33.04
2026-03-11,32.57
2026-03-12,33.42
2026-03-13,33.4
2026-03-14,34.14
2026-03-15,33.25
2026-03-16,32.23
2026-03-17,33.61
2026-03-18,32.94
2026-03-19,33.12
2026-03-20,33.75
2026-03-21,33.09
2026-03-22,33.29
2026-03-23,32.65
2026-03-24,32.39
2026-03-25,32.56
2026-03-26,33.5
2026-03-27,33.7
2026-03-28,33.74
2026-03-29,33.28
2026-03-30,32.92
2026-03-31,32.66
2026-04-01,33.07
2026-04-02,33.59
2026-04-03,33.82
2026-04-04,33.88
2026-04-05,33.96
2026-04-06,33.6
2026-04-07,32.9
2026-04-08,33.09
2026-04-09,33.85
2026-04-10,34.52
2026-04-11,34.49
2026-04-12,34.15
2026-04-13,33.68
2026-04-14,32.94
2026-04-15,33.15
2026-04-16,33.97
2026-04-17,34.23
2026-04-18,34.66
2026-04-19,34.42
2026-04-20,34.21
2026-04-21,33.36
2026-04-22,33.91
2026-04-23,33.72
2026-04-24,34.62
2026-04-25,35.25
2026-04-26,34.36
2026-04-27,34.26
2026-04-28,33.72
2026-04-29,34.37
2026-04-30,35.47
2026-05-01,34.76
2026-05-02,35.25
2026-05-03,35.41
2026-05-04,35.21
2026-05-05,34.78
2026-05-06,35.11
2026-05-07,34.98
2026-05-08,35.81
2026-05-09,35.84
2026-05-10,35.41
2026-05-11,35.35
2026-05-12,34.93
2026-05-13,35.02
2026-05-14,35.93
2026-05-15,37.01
2026-05-16,36.08
2026-05-17,35.94
2026-05-18,36.1
2026-05-19,35.28
2026-05-20,35.75
2026-05-21,36.69
2026-05-22,36.78
2026-05-23,37.18
2026-05-24,37.59
2026-05-25,36.89
2026-05-26,36.02
2026-05-27,36.5
2026-05-28,37.81
2026-05-29,37.66
2026-05-30,37.43
2026-05-31,37.9
2026-06-01,37.58
2026-06-02,37.88
2026-06-03,37.59
2026-06-04,38.22
2026-06-05,38.89
2026-06-06,38.08
2026-06-07,38.43
2026-06-08,38.06
2026-06-09,37.95
2026-06-10,38.12
2026-06-11,38.53
2026-06-12,39.51
2026-06-13,39.22
2026-06-14,39.7
2026-06-15,38.57
2026-06-16,38.53
2026-06-17,38.18
2026-06-18,38.93
2026-06-19,40.63
2026-06-20,39.74
2026-06-21,40.04
2026-06-22,39.92
2026-06-23,39.67
2026-06-24,40.23
2026-06-25,41.07
2026-06-26,40.66
2026-06-27,40.84
2026-06-28,41.15
2026-06-29,40.23
2026-06-30,39.72
2026-07-01,40.62
2026-07-02,40.77
2026-07-03,41.34
2026-07-04,41.49
2026-07-05,41.46
2026-07-06,41.32
2026-07-07,40.74
2026-07-08,42.33
2026-07-09,40.96
2026-07-10,42.73
2026-07-11,42.36
2026-07-12,42.05
2026-07-13,41.89
2026-07-14,42.15
2026-07-15,41.87
2026-07-16,42.46
2026-07-17,42.91
2026-07-18,42.89
2026-07-19,43.41
2026-07-20,42.92
2026-07-21,42.59
2026-07-22,43.07
2026-07-23,43.53
2026-07-24,43.8
2026-07-25,43.8
